,sqft_living,price
1361,4640,2200000.0
1362,2330,700000.0
1363,3940,933399.0
1364,1440,290000.0
1365,1960,372000.0
1366,1250,450000.0
1367,1981,303700.0
1368,2440,672000.0
1369,1150,334000.0
1370,1120,260000.0
1371,1800,749950.0
1372,2380,330000.0
1373,2920,830000.0
1374,2790,1131000.0
1375,1560,320000.0
1376,1550,260000.0
1377,1700,225000.0
1378,640,279200.0
1379,2680,520000.0
1380,1860,505000.0
1381,1490,234000.0
1382,2470,503000.0
1383,2390,606000.0
1384,1230,433500.0
1385,2840,250000.0
1386,2120,719000.0
1387,1770,381000.0
1388,2495,267000.0
1389,1170,275000.0
1390,2740,651000.0
1391,1050,439000.0
1392,1130,325000.0
1393,880,490000.0
1394,2403,519900.0
1395,3410,545000.0
1396,5320,1062500.0
1397,1900,542000.0
1398,1810,465000.0
1399,1200,408000.0
1400,2060,292000.0
1401,1250,253000.0
1402,910,280000.0
1403,2560,658588.0
1404,1920,635000.0
1405,2240,439000.0
1406,1260,300000.0
1407,1360,345000.0
1408,2100,283500.0
1409,2110,425000.0
1410,2210,685000.0
1411,2360,750000.0
1412,1280,245000.0
1413,2740,585444.0
1414,2740,706000.0
1415,2630,445000.0
1416,1650,241000.0
1417,1770,1175000.0
1418,1500,530000.0
1419,1430,350000.0
1420,3190,1700000.0
1421,1280,389000.0
1422,2390,799000.0
1423,4040,1400000.0
1424,920,340895.0
1425,2730,780000.0
1426,1320,350000.0
1427,2620,470000.0
1428,3180,914600.0
1429,2900,354000.0
1430,1900,470000.0
1431,1760,715000.0
1432,760,265000.0
1433,3710,2537000.0
1434,1530,640000.0
1435,1990,290000.0
1436,3830,480000.0
1437,2040,535000.0
1438,2170,907000.0
1439,1620,459000.0
1440,3600,1355000.0
1441,1470,264950.0
1442,1760,352950.0
1443,2230,491500.0
1444,3770,1229000.0
1445,1200,369500.0
1446,2090,566000.0
1447,1500,290000.0
1448,8000,5350000.0
1449,870,180000.0
1450,1010,215000.0
1451,1010,302000.0
1452,1860,352500.0
1453,1330,235867.0
1454,1760,500000.0
1455,1800,382000.0
1456,1690,515000.0
1457,660,250000.0
1458,2400,672500.0
1459,3020,755000.0
1460,1500,707500.0
1461,1560,459000.0
1462,1090,140000.0
1463,970,495000.0
1464,3190,757000.0
1465,3190,765000.0
1466,1890,359000.0
1467,1050,440000.0
1468,1390,400000.0
1469,1700,652000.0
1470,1050,260000.0
1471,3340,1328000.0
1472,1540,519500.0
1473,1710,650000.0
1474,2100,280000.0
1475,1730,515000.0
1476,1500,400000.0
1477,2380,652100.0
1478,2180,235000.0
1479,1840,701000.0
1480,2341,640000.0
1481,1690,455800.0
1482,2490,504750.0
1483,2440,483000.0
1484,920,530000.0
1485,1030,250000.0
1486,2000,229950.0
1487,4210,884744.0
1488,1610,514000.0
1489,1910,532000.0
1490,2660,423000.0
1491,820,420000.0
1492,1730,521000.0
1493,2360,577000.0
1494,970,425000.0
1495,2460,495000.0
1496,2690,340000.0
1497,1820,499950.0
1498,3470,1218000.0
1499,3370,720000.0
1500,1700,249000.0
1501,1340,206135.0
1502,2000,300000.0
1503,3840,612000.0
1504,3890,1102030.0
1505,1220,230000.0
1506,2280,850000.0
1507,2770,355000.0
1508,2520,442000.0
1509,3060,399000.0
1510,2390,360000.0
1511,1320,390000.0
1512,2900,413000.0
1513,700,190000.0
1514,2210,432900.0
1515,2180,621138.0
1516,2080,270000.0
1517,2090,610000.0
1518,1720,500000.0
1519,2460,715000.0
1520,1470,264000.0
1521,1650,550000.0
1522,1690,337000.0
1523,970,170000.0
1524,2030,405000.0
1525,2540,775000.0
1526,1570,425000.0
1527,2580,713000.0
1528,2090,555000.0
1529,3260,810000.0
1530,3830,1250000.0
1531,2130,819000.0
1532,1690,409900.0
1533,1780,935000.0
1534,1620,657500.0
1535,4210,900000.0
1536,2980,932800.0
1537,1490,391000.0
1538,2110,420000.0
1539,6563,1300000.0
1540,1510,415000.0
1541,1830,350000.0
1542,1230,375000.0
1543,2180,860000.0
1544,2220,495000.0
1545,1730,250000.0
1546,1990,365000.0
1547,1540,503000.0
1548,1100,150000.0
1549,1640,450000.0
1550,2590,355000.0
1551,1450,245000.0
1552,1180,265900.0
1553,1820,299000.0
1554,2360,957500.0
1555,1120,343000.0
1556,1646,307500.0
1557,4210,937500.0
1558,2480,610000.0
1559,1590,720000.0
1560,2130,610000.0
1561,1650,434500.0
1562,3090,602500.0
1563,2180,607010.0
1564,1800,610000.0
1565,3720,828500.0
1566,1100,199990.0
1567,1530,294000.0
1568,3010,789500.0
1569,3500,797000.0
1570,3100,539950.0
1571,2000,284950.0
1572,2290,776500.0
1573,2400,525000.0
1574,1850,303000.0
1575,3680,722080.0
1576,1060,140000.0
1577,1060,235000.0
1578,1610,440000.0
1579,2330,605000.0
1580,1210,380000.0
1581,1530,352000.0
1582,2270,420000.0
1583,2590,1175000.0
1584,1850,1375000.0
1585,1500,300000.0
1586,4740,1150000.0
1587,1710,453500.0
1588,1920,443500.0
1589,1150,332000.0
1590,2320,655000.0
1591,1420,475000.0
1592,1550,372500.0
1593,2920,1050000.0
1594,1620,500000.0
1595,2300,900000.0
1596,1070,327500.0
1597,1790,390000.0
1598,1510,451101.0
1599,1340,455000.0
1600,3350,650000.0
1601,2500,895000.0
1602,2350,800000.0
1603,2550,703770.0
1604,1320,249950.0
1605,1270,512000.0
1606,3480,780000.0
1607,2820,336000.0
1608,2110,285000.0
1609,1100,229900.0
1610,1920,667500.0
1611,1890,378000.0
1612,2530,454000.0
1613,2550,537500.0
1614,1550,425000.0
1615,1760,290000.0
1616,1270,349500.0
1617,1250,370000.0
1618,1620,549500.0
1619,710,245000.0
1620,1070,208000.0
1621,2320,248000.0
1622,5450,610000.0
1623,1670,550000.0
1624,3010,750000.0
1625,1340,192000.0
1626,790,169317.0
1627,3400,1198000.0
1628,1530,880000.0
1629,930,210000.0
1630,1540,180500.0
1631,1990,540000.0
1632,2300,520000.0
1633,1220,177500.0
1634,2380,415000.0
1635,2020,495000.0
1636,1890,325000.0
1637,1330,440000.0
1638,1490,411000.0
1639,3550,810000.0
1640,2040,561750.0
1641,2380,835100.0
1642,1780,450000.0
1643,1650,238000.0
1644,1510,299000.0
1645,1100,570000.0
1646,2190,340000.0
1647,1760,450000.0
1648,1800,272750.0
1649,2000,520000.0
1650,990,284950.0
1651,1480,255000.0
1652,1200,231500.0
1653,3000,415000.0
1654,3504,330000.0
1655,1300,365000.0
1656,1330,425000.0
1657,1850,400000.0
1658,2240,335000.0
1659,1260,342000.0
1660,2800,490000.0
1661,1820,331500.0
1662,1730,960000.0
1663,3350,720500.0
1664,3370,830000.0
1665,1240,662990.0
1666,2340,220000.0
1667,1880,349950.0
1668,1810,550000.0
1669,2340,396000.0
1670,2820,635000.0
1671,1020,293000.0
1672,2090,339000.0
1673,1830,285000.0
1674,2980,775000.0
1675,1600,224000.0
1676,4440,2250000.0
1677,1200,165050.0
1678,1230,275000.0
1679,2930,445000.0
1680,2370,510000.0
1681,3040,1230000.0
1682,1610,390000.0
1683,2350,460000.0
1684,2000,700000.0
1685,3530,874150.0
1686,2220,470000.0
1687,2000,374000.0
1688,1210,510000.0
1689,1140,467000.0
1690,2440,576000.0
1691,1560,196440.0
1692,3210,825000.0
1693,930,281000.0
1694,1782,326000.0
1695,1740,340000.0
1696,3690,440000.0
1697,2930,749000.0
1698,1230,340000.0
1699,2000,561000.0
1700,1520,270000.0
1701,1040,600000.0
1702,1120,219900.0
1703,3020,617000.0
1704,1820,469000.0
1705,1370,229000.0
1706,3130,1265000.0
1707,1640,365000.0
1708,2650,429000.0
1709,2850,550000.0
1710,1820,453000.0
1711,1180,187500.0
1712,1880,520500.0
1713,1280,300000.0
1714,3120,799000.0
1715,2470,338000.0
1716,1700,800000.0
1717,1180,360000.0
1718,2800,442500.0
1719,1300,700000.0
1720,3040,830000.0
1721,1630,360400.0
1722,1340,345000.0
1723,1830,300000.0
1724,1240,350000.0
1725,2500,368000.0
1726,1760,264000.0
1727,2660,435000.0
1728,2060,200000.0
1729,2540,620000.0
1730,4830,1679000.0
1731,1400,337000.0
1732,4280,1928000.0
1733,2230,544500.0
1734,680,252000.0
1735,2340,445000.0
1736,2070,379500.0
1737,1910,189950.0
1738,950,469000.0
1739,2910,600000.0
1740,2930,785000.0
1741,2610,372000.0
1742,3880,445000.0
1743,3320,508000.0
1744,1940,780000.0
1745,2510,541100.0
1746,2660,729000.0
1747,1710,397000.0
1748,1320,451555.0
1749,960,300000.0
1750,1790,416000.0
1751,950,490000.0
1752,2940,480000.0
1753,930,368000.0
1754,4570,1038000.0
1755,2370,545000.0
1756,3430,850000.0
1757,3540,550000.0
1758,2240,600000.0
1759,2710,535000.0
1760,2660,599950.0
1761,2540,531000.0
1762,2210,530000.0
1763,3570,597326.0
1764,3450,805000.0
1765,2330,390000.0
1766,1690,487250.0
1767,1030,301000.0
1768,2560,1175000.0
1769,1950,299000.0
1770,4370,2350000.0
1771,2350,400000.0
1772,3160,467500.0
1773,2430,305000.0
1774,1340,210000.0
1775,1010,300000.0
1776,1770,327500.0
1777,1210,269000.0
1778,3330,975000.0
1779,1240,355000.0
1780,1250,712000.0
1781,2960,883000.0
1782,840,190000.0
1783,1530,443000.0
1784,3750,920000.0
1785,2150,285000.0
1786,1560,901000.0
1787,2040,552500.0
1788,860,256000.0
1789,1720,341000.0
1790,2090,279000.0
1791,2130,686000.0
1792,1300,225000.0
1793,1220,215500.0
1794,2420,950000.0
1795,2940,503000.0
1796,2610,780000.0
1797,1880,212000.0
1798,2330,580000.0
1799,2200,465000.0
1800,1720,206000.0
1801,2250,615000.0
1802,1640,519000.0
1803,4130,1135000.0
1804,2600,330000.0
1805,1920,240000.0
1806,2060,574000.0
1807,5710,930000.0
1808,2720,850000.0
1809,1490,415000.0
1810,2360,480000.0
1811,1940,300000.0
1812,2570,439000.0
1813,1160,450000.0
1814,2660,589000.0
1815,1260,477000.0
1816,1780,587500.0
1817,3180,1315000.0
1818,3380,1430000.0
1819,2690,700000.0
1820,1180,275000.0
1821,1660,367500.0
1822,2260,453250.0
1823,1910,607000.0
1824,2430,255000.0
1825,1300,501000.0
1826,1060,450000.0
1827,2200,360000.0
1828,1720,460000.0
1829,2360,753000.0
1830,820,389950.0
1831,1030,469000.0
1832,2030,550000.0
1833,2700,565000.0
1834,1100,189650.0
1835,3620,1525000.0
1836,1340,260000.0
1837,1790,243000.0
1838,3830,1100000.0
1839,1580,249000.0
1840,2020,720000.0
1841,3330,905000.0
1842,2610,824500.0
1843,2610,762500.0
1844,1740,580000.0
1845,1840,380000.0
1846,1080,805000.0
1847,1240,520000.0
1848,5620,1569500.0
1849,1170,175000.0
1850,1760,353500.0
1851,2230,500000.0
1852,1520,386500.0
1853,1450,210000.0
1854,1600,439500.0
1855,3220,315000.0
1856,1830,339000.0
1857,2200,655000.0
1858,2170,740000.0
1859,1900,685000.0
1860,2960,550000.0
1861,1710,405000.0
1862,2620,765000.0
1863,2140,625000.0
1864,2100,207000.0
1865,2100,370000.0
1866,1460,475000.0
1867,990,365000.0
1868,2190,411800.0
1869,3990,668000.0
1870,2340,618000.0
1871,2460,247500.0
1872,2080,345000.0
1873,1700,616300.0
1874,1330,348000.0
1875,1630,425000.0
1876,2920,850000.0
1877,2830,820000.0
1878,3190,832000.0
1879,1490,835000.0
1880,1630,350000.0
1881,2280,349000.0
1882,3010,1125000.0
1883,1590,320000.0
1884,1250,150000.0
1885,1710,340000.0
1886,3280,785500.0
1887,3362,410500.0
1888,2200,580000.0
1889,830,345000.0
1890,2160,550000.0
1891,2580,449500.0
1892,2150,300000.0
1893,3510,915000.0
1894,3810,1575000.0
1895,2020,599000.0
1896,2120,755000.0
1897,1250,400000.0
1898,980,133000.0
1899,1250,330000.0
1900,1100,330000.0
1901,1330,375000.0
1902,2560,485000.0
1903,1850,470000.0
1904,2790,1045000.0
1905,1660,548800.0
1906,1080,315000.0
1907,3030,590000.0
1908,2380,439950.0
1909,2250,325000.0
1910,880,400000.0
1911,2770,685000.0
1912,1340,339950.0
1913,1660,315000.0
1914,1710,411753.0
1915,1620,577000.0
1916,1530,500000.0
1917,1440,210000.0
1918,2020,640000.0
1919,1870,460000.0
1920,620,265000.0
1921,5774,740000.0
1922,1240,230000.0
1923,1890,315000.0
1924,2410,432000.0
1925,1530,467000.0
1926,2800,255000.0
1927,1460,316500.0
1928,1580,190000.0
1929,1450,490000.0
1930,1990,378000.0
1931,4470,598800.0
1932,1980,333800.0
1933,2920,690000.0
1934,1660,320000.0
1935,3190,1249000.0
1936,1560,335000.0
1937,3050,840000.0
1938,3030,608250.0
1939,2260,550000.0
1940,1260,240000.0
1941,3370,998000.0
1942,1490,275000.0
1943,1570,284200.0
1944,4490,1715000.0
1945,4090,2400000.0
1946,4150,930800.0
1947,2900,930000.0
1948,1430,215000.0
1949,1008,480000.0
1950,1480,483945.0
1951,1240,347000.0
1952,1370,232500.0
1953,1770,390000.0
1954,2160,550000.0
1955,2340,590000.0
1956,960,420850.0
1957,2280,345000.0
1958,1970,429800.0
1959,1530,302000.0
1960,1790,800000.0
1961,1700,250000.0
1962,2660,605000.0
1963,1950,412000.0
1964,1340,252000.0
1965,1130,375000.0
1966,1950,725000.0
1967,3790,471750.0
1968,2020,490000.0
1969,800,439000.0
1970,1770,355000.0
1971,940,250000.0
1972,2260,780000.0
1973,890,409000.0
1974,860,420000.0
1975,680,200000.0
1976,2130,830000.0
1977,2390,695000.0
1978,3488,815000.0
1979,1260,210000.0
1980,2940,635000.0
1981,2440,562500.0
1982,2600,402500.0
1983,2080,555000.0
1984,1990,310000.0
1985,2840,500000.0
1986,2630,430000.0
1987,2820,1600000.0
1988,1560,627500.0
1989,2330,335000.0
1990,3320,962000.0
1991,1730,299000.0
1992,3110,399950.0
1993,1230,322000.0
1994,950,430000.0
1995,1890,307000.0
1996,1010,194000.0
1997,1010,180000.0
1998,2340,465000.0
1999,2460,722500.0
2000,1010,470450.0
2001,1650,280000.0
2002,1440,176250.0
2003,1710,560000.0
2004,2760,830000.0
2005,1350,276900.0
2006,1660,625000.0
2007,2960,1015000.0
2008,1090,463500.0
2009,3110,485000.0
2010,1380,272000.0
2011,1290,305000.0
2012,1980,760000.0
2013,870,387500.0
2014,2470,352000.0
2015,2140,507000.0
2016,770,156000.0
2017,1490,580000.0
2018,2510,630000.0
2019,1950,275000.0
2020,3600,835000.0
2021,2380,340000.0
2022,720,329350.0
2023,4070,1480000.0
2024,1250,475000.0
2025,2190,719950.0
2026,810,235000.0
2027,2440,875000.0
2028,1740,380000.0
2029,1480,325000.0
2030,2120,475000.0
2031,900,152900.0
2032,1190,210000.0
2033,1010,350000.0
2034,2100,505000.0
2035,2020,464900.0
2036,2520,650000.0
2037,1370,369950.0
2038,1530,250000.0
2039,1530,320000.0
2040,5040,2532000.0
2041,2530,340000.0
2042,1010,440000.0
2043,1200,219950.0
2044,2720,940000.0
2045,1850,399950.0
2046,2340,1568000.0
2047,1860,528000.0
2048,1940,545000.0
2049,1680,575000.0
2050,1770,235000.0
2051,1790,272000.0
2052,1720,380000.0
2053,1280,195000.0
2054,1690,297000.0
2055,2190,349000.0
2056,710,320000.0
2057,1890,319990.0
2058,1410,439900.0
2059,2210,429000.0
2060,1540,272500.0
2061,1350,400000.0
2062,1380,462000.0
2063,890,510000.0
2064,1900,550000.0
2065,1240,150000.0
2066,1730,460000.0
2067,2090,632500.0
2068,1650,361000.0
2069,1130,437000.0
2070,3240,370000.0
2071,3840,884250.0
2072,1200,225000.0
2073,870,235000.0
2074,2410,767500.0
2075,1560,1200000.0
2076,2410,715000.0
2077,2300,417000.0
2078,1390,199000.0
2079,2920,875000.0
2080,1370,545000.0
2081,950,192500.0
2082,3090,822500.0
2083,2390,800000.0
2084,2070,1250000.0
2085,5770,3850000.0
2086,1460,295000.0
2087,1510,419000.0
2088,5180,1195000.0
2089,3430,750000.0
2090,1700,502000.0
2091,2640,1025000.0
2092,1200,398500.0
2093,1850,700000.0
2094,1510,248000.0
2095,2130,800000.0
2096,2640,383000.0
2097,3000,688000.0
2098,1870,521000.0
2099,990,365000.0
2100,2005,491000.0
2101,2030,643000.0
2102,1500,279000.0
2103,1530,583500.0
2104,1990,310000.0
2105,1420,310000.0
2106,1400,280000.0
2107,1870,272000.0
2108,3040,870000.0
2109,1790,307000.0
2110,1590,490000.0
2111,2050,399950.0
2112,4220,1635000.0
2113,4030,989000.0
2114,1770,264950.0
2115,2100,491500.0
2116,2120,345000.0
2117,2600,339900.0
2118,2400,852000.0
2119,3180,585000.0
2120,2790,723000.0
2121,2080,594000.0
2122,1370,405000.0
2123,2790,725500.0
2124,1740,800000.0
2125,6400,1325000.0
2126,1800,180500.0
2127,1800,325000.0
2128,1190,235000.0
2129,860,330000.0
2130,2460,678500.0
2131,1980,463000.0
2132,670,250000.0
2133,1410,655000.0
2134,1860,239900.0
2135,980,185000.0
2136,3040,1735000.0
2137,1810,251700.0
2138,1560,400000.0
2139,2100,735000.0
2140,2500,1700000.0
2141,520,82500.0
2142,3010,765000.0
2143,2140,292500.0
2144,2390,270000.0
2145,1510,415000.0
2146,2210,950000.0
2147,2170,353000.0
2148,1790,670950.0
2149,1390,280950.0
2150,1850,585000.0
2151,1480,525000.0
2152,1850,605000.0
2153,3350,1010000.0
2154,1040,245990.0
2155,2810,535000.0
2156,1010,410000.0
2157,2250,550000.0
2158,1800,665000.0
2159,2400,455000.0
2160,1780,440000.0
2161,2120,332000.0
2162,1860,280000.0
2163,1460,570000.0
2164,1230,250000.0
2165,1088,238000.0
2166,800,265000.0
2167,1190,306000.0
2168,1940,345000.0
2169,3300,765000.0
2170,2590,346300.0
2171,2080,342500.0
2172,2680,501000.0
2173,1670,270000.0
2174,1830,638000.0
2175,1400,460000.0
2176,2770,760000.0
2177,3630,1085000.0
2178,1040,234000.0
2179,2690,1650000.0
2180,2020,488000.0
2181,2450,1550000.0
2182,2030,499000.0
2183,1450,150000.0
2184,2400,333000.0
2185,2870,700000.0
2186,1340,275000.0
2187,1680,330000.0
2188,1850,360000.0
2189,1220,467000.0
2190,2320,568000.0
2191,3220,605000.0
2192,3190,750000.0
2193,3530,760000.0
2194,2050,265000.0
2195,1720,490000.0
2196,2850,360000.0
2197,2270,311750.0
2198,1880,399000.0
2199,2770,347000.0
2200,4490,1680000.0
2201,3110,585000.0
2202,2360,340000.0
2203,2180,612000.0
2204,1910,230000.0
2205,2260,604000.0
2206,1770,250000.0
2207,1460,258500.0
2208,2080,783000.0
2209,2960,1050000.0
2210,3220,760000.0
2211,1140,276000.0
2212,1660,550000.0
2213,1430,398000.0
2214,1820,775000.0
2215,3540,1027500.0
2216,1620,327000.0
2217,3100,564500.0
2218,1500,782000.0
2219,2820,398000.0
2220,1850,257000.0
2221,1570,235000.0
2222,2300,453000.0
2223,920,535000.0
2224,1600,275000.0
2225,2630,665000.0
2226,3020,670000.0
2227,1490,465000.0
2228,1160,210000.0
2229,2040,265000.0
2230,1550,426000.0
2231,1990,529219.0
2232,1900,600000.0
2233,3840,875000.0
2234,2400,608000.0
2235,1660,220000.0
2236,6055,1760000.0
2237,2030,295450.0
2238,840,315000.0
2239,1450,205000.0
2240,1460,310000.0
2241,2010,1000000.0
2242,2910,525000.0
2243,1880,284000.0
2244,2170,510000.0
2245,1260,405000.0
2246,1970,509950.0
2247,2090,600000.0
2248,3450,990000.0
2249,1130,280005.0
2250,2600,700000.0
2251,1030,330000.0
2252,1700,340000.0
2253,1480,468000.0
2254,4250,1339000.0
2255,1600,515000.0
2256,1870,245000.0
2257,1440,265000.0
2258,2720,372400.0
2259,1240,390000.0
2260,1020,208000.0
2261,1180,273000.0
2262,3080,455000.0
2263,1750,270000.0
2264,2530,618000.0
2265,1580,213550.0
2266,2340,210000.0
2267,6300,2750000.0
2268,2400,403500.0
2269,1300,235000.0
2270,1760,287500.0
2271,1520,546800.0
2272,1070,183000.0
2273,2560,560000.0
2274,1280,299500.0
2275,1660,610000.0
2276,1860,288350.0
2277,950,500000.0
2278,2140,625000.0
2279,1480,418000.0
2280,2260,660000.0
2281,2300,775000.0
2282,1650,429500.0
2283,1990,569000.0
2284,1960,250000.0
2285,1310,225000.0
2286,2450,530000.0
2287,910,306000.0
2288,1580,517100.0
2289,1780,354950.0
2290,1040,348000.0
2291,2340,522250.0
2292,1720,275000.0
2293,1600,390000.0
2294,1320,260000.0
2295,2350,585000.0
2296,2740,605000.0
2297,2300,342000.0
2298,4350,900000.0
2299,1430,252000.0
2300,2400,357000.0
2301,940,370000.0
2302,1020,322500.0
2303,1680,210000.0
2304,1340,290000.0
2305,3960,860000.0
2306,2650,302000.0
2307,2120,369160.0
2308,2850,1185000.0
2309,2850,993000.0
2310,1870,380000.0
2311,2660,635000.0
2312,1190,260000.0
2313,1770,243000.0
2314,2770,1400000.0
2315,2080,665000.0
2316,2700,898000.0
2317,2200,583000.0
2318,2160,429000.0
2319,2010,471000.0
2320,3780,1810000.0
2321,4460,739500.0
2322,1770,450000.0
2323,1430,552500.0
2324,1700,437000.0
2325,1830,270000.0
2326,1410,226740.0
2327,3060,446500.0
2328,1820,283000.0
2329,2430,445000.0
2330,740,250000.0
2331,770,307000.0
2332,2200,315000.0
2333,2920,555000.0
2334,2040,264900.0
2335,1600,510000.0
2336,1990,328000.0
2337,1830,358000.0
2338,2540,325000.0
2339,2700,1365000.0
2340,1440,230000.0
2341,1550,545000.0
2342,2490,705380.0
2343,2650,459000.0
2344,2000,815000.0
2345,3440,495000.0
2346,2280,520000.0
2347,1320,430000.0
2348,2070,255000.0
2349,1860,588000.0
2350,940,350000.0
2351,2290,625000.0
2352,1510,172500.0
2353,1830,554000.0
2354,3090,775000.0
2355,4340,1187500.0
2356,3200,618000.0
2357,1560,305000.0
2358,1280,232000.0
2359,2020,262000.0
2360,1040,234000.0
2361,2260,500000.0
2362,860,278000.0
2363,1920,230000.0
2364,2290,500000.0
2365,2070,366500.0
2366,4250,665000.0
2367,2220,1101000.0
2368,1840,575000.0
2369,2590,674750.0
2370,3110,719000.0
2371,2600,482000.0
2372,1060,254000.0
2373,1250,443725.0
2374,2520,575000.0
2375,2070,469000.0
2376,1300,175000.0
2377,2190,437000.0
2378,2760,550000.0
2379,1710,172040.0
2380,1750,363000.0
2381,1552,282000.0
2382,2350,400000.0
2383,5110,650000.0
2384,1720,365000.0
2385,1960,269950.0
2386,1270,260000.0
2387,1180,193000.0
2388,2230,340000.0
2389,4700,900000.0
2390,2150,371000.0
2391,2400,592000.0
2392,1830,300000.0
2393,2800,449950.0
2394,2090,299500.0
2395,2340,995000.0
2396,1670,335000.0
2397,1990,280000.0
2398,2270,446000.0
2399,4910,1544500.0
2400,950,325000.0
2401,1610,450000.0
2402,1940,322500.0
2403,1210,453000.0
2404,2570,655000.0
2405,1700,603000.0
2406,1610,235000.0
2407,4120,968933.0
2408,2880,1015000.0
2409,1990,435000.0
2410,1260,242000.0
2411,4750,487000.0
2412,3010,810000.0
2413,2410,625000.0
2414,1280,165000.0
2415,2320,335000.0
2416,1220,286700.0
2417,1400,699000.0
2418,1590,280000.0
2419,2220,580000.0
2420,2770,754800.0
2421,2303,525000.0
2422,1600,562000.0
2423,1280,575000.0
2424,2900,808900.0
2425,2950,992000.0
